# predicted,target,WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z
a,a,0.5718809366226196,0.6830825209617615,-7.84592145919305e-07,0.6824746131896973,0.6530414819717407,-0.04770754650235176,0.7736780643463135,0.5377357006072998,-0.05694425478577614,0.7932192087173462,0.42495036125183105,-0.06269235163927078,0.8069664835929871,0.33908623456954956,-0.06042568013072014,0.7251437902450562,0.4281177222728729,-0.01408486906439066,0.7305424213409424,0.36154621839523315,-0.07711921632289886,0.7059320211410522,0.4500545859336853,-0.10966411978006363,0.6931020021438599,0.5243146419525146,-0.11791763454675674,0.6474534869194031,0.42567354440689087,-0.008946890942752361,0.6530268788337708,0.35099348425865173,-0.07765499502420425,0.6370788216590881,0.4622745215892792,-0.09233332425355911,0.6326529383659363,0.5372320413589478,-0.08151371777057648,0.5744266510009766,0.43824881315231323,-0.015138004906475544,0.5714994668960571,0.3766288161277771,-0.0843736007809639,0.5740660429000854,0.4823876619338989,-0.0701584592461586,0.5803965330123901,0.544701337814331,-0.0385020487010479,0.5013734698295593,0.4624493718147278,-0.02478906325995922,0.5033282041549683,0.41258060932159424,-0.06972181797027588,0.512689471244812,0.48448997735977173,-0.05588161572813988,0.5203769207000732,0.5278324484825134,-0.030713718384504318
5,5,0.4196542501449585,0.7295721769332886,6.169945550027478e-07,0.5141708254814148,0.6775038242340088,-0.049160800874233246,0.5826283693313599,0.5977956652641296,-0.0726151391863823,0.6276249885559082,0.521406352519989,-0.09285696595907211,0.6802932620048523,0.4683753252029419,-0.11288207024335861,0.49206623435020447,0.45513904094696045,-0.034497544169425964,0.5030751824378967,0.34207478165626526,-0.06424826383590698,0.5009186267852783,0.2735617160797119,-0.09146948158740997,0.4971410632133484,0.21472366154193878,-0.11212770640850067,0.42797771096229553,0.4497101902961731,-0.03517899289727211,0.41819649934768677,0.3233230412006378,-0.06312993168830872,0.40833526849746704,0.24254918098449707,-0.09104429185390472,0.3989311158657074,0.17603594064712524,-0.1111016795039177,0.3707825839519501,0.46742480993270874,-0.04204374924302101,0.35582756996154785,0.3519393503665924,-0.07110249996185303,0.35193759202957153,0.2789483666419983,-0.09375931322574615,0.35160917043685913,0.21702338755130768,-0.10869502276182175,0.31473883986473083,0.504959225654602,-0.0536159947514534,0.2893465459346771,0.4208143651485443,-0.08270247280597687,0.2774125039577484,0.36381086707115173,-0.09619110077619553,0.27067458629608154,0.3092888593673706,-0.1035652682185173
5,5,0.5032333135604858,0.8380489349365234,5.808090577374969e-07,0.5985680222511292,0.7963007092475891,-0.05903245136141777,0.6882665157318115,0.7213523387908936,-0.09108926355838776,0.7603821158409119,0.6649777889251709,-0.11996303498744965,0.8305866122245789,0.6292614936828613,-0.1484949290752411,0.5861219763755798,0.5613789558410645,-0.044080812484025955,0.6013246774673462,0.45846104621887207,-0.0775071531534195,0.6010114550590515,0.4000341296195984,-0.10894031077623367,0.5958864688873291,0.3550269305706024,-0.13231593370437622,0.5078997015953064,0.5545682311058044,-0.0427338071167469,0.5014100670814514,0.44664108753204346,-0.07130998373031616,0.4937938153743744,0.3894251585006714,-0.10002516210079193,0.48502305150032043,0.3515385389328003,-0.1212412491440773,0.43727636337280273,0.5734594464302063,-0.04889196902513504,0.42087459564208984,0.467856228351593,-0.07581473141908646,0.407025545835495,0.4075629711151123,-0.09740541130304337,0.3976457118988037,0.3621833026409149,-0.11264179646968842,0.37226542830467224,0.6166850924491882,-0.061202820390462875,0.32586073875427246,0.5412695407867432,-0.08719351142644882,0.2943229377269745,0.490121454000473,-0.09981972724199295,0.2701227068901062,0.4436728358268738,-0.10720455646514893
8,8,0.48811155557632446,0.593967080116272,3.794044687310816e-07,0.5448046326637268,0.5515992045402527,-0.034827250987291336,0.5789613723754883,0.47585567831993103,-0.05673414468765259,0.5696858763694763,0.4161333441734314,-0.07429244369268417,0.5244734287261963,0.3837483823299408,-0.09038740396499634,0.5260381102561951,0.3756607472896576,-0.03615625947713852,0.53568035364151,0.2716715633869171,-0.0680142417550087,0.5418758392333984,0.19890983402729034,-0.08888331055641174,0.5462203621864319,0.14045381546020508,-0.10251490771770477,0.4683372378349304,0.3781193792819977,-0.038259271532297134,0.468001127243042,0.2874008119106293,-0.08968496322631836,0.47937560081481934,0.3125118613243103,-0.1059635654091835,0.49115556478500366,0.3478277027606964,-0.10158298909664154,0.4148980379104614,0.39610910415649414,-0.04526980593800545,0.4013637602329254,0.2974932789802551,-0.08459686487913132,0.40341588854789734,0.2311141937971115,-0.09696386009454727,0.4061880111694336,0.1780291348695755,-0.09730183333158493,0.3671134114265442,0.4300915002822876,-0.053766436874866486,0.3312777280807495,0.35872215032577515,-0.07643573731184006,0.3117118775844574,0.31088772416114807,-0.07770007848739624,0.2935115694999695,0.26688212156295776,-0.0751289427280426
b,b,0.4427541196346283,0.6108816266059875,6.779904992981756e-07,0.4984712600708008,0.5709095001220703,-0.03606359288096428,0.5353080034255981,0.5005043745040894,-0.053908415138721466,0.505272388458252,0.4464970529079437,-0.06715388596057892,0.4479604661464691,0.4394565224647522,-0.08255109190940857,0.4903396964073181,0.4176519513130188,-0.047460250556468964,0.4862889349460602,0.32143598794937134,-0.07429230213165283,0.47896867990493774,0.2587432563304901,-0.09484448283910751,0.4704662263393402,0.20828238129615784,-0.10849244147539139,0.44290754199028015,0.41698428988456726,-0.048063479363918304,0.43770700693130493,0.3118000626564026,-0.07103349268436432,0.4320482909679413,0.23909159004688263,-0.09184688329696655,0.4258157014846802,0.18252161145210266,-0.10583484917879105,0.3998102843761444,0.4308233857154846,-0.05103444308042526,0.39042985439300537,0.330022394657135,-0.07156672328710556,0.3873169720172882,0.2643953263759613,-0.08970087766647339,0.38465210795402527,0.21509206295013428,-0.10111113637685776,0.35472843050956726,0.4577528238296509,-0.05663241446018219,0.34244483709335327,0.38086578249931335,-0.07547489553689957,0.34045982360839844,0.3290412425994873,-0.08443660289049149,0.34044721722602844,0.2873579263687134,-0.08931121975183487
0,e,0.16745275259017944,0.32386255264282227,1.7687144193700988e-08,0.18192347884178162,0.34172630310058594,-0.003816134063526988,0.2060314118862152,0.35180792212486267,-0.0059038810431957245,0.22428686916828156,0.35794728994369507,-0.009014315903186798,0.23925678431987762,0.3618965148925781,-0.011567262001335621,0.2363661527633667,0.33384576439857483,-0.0004596398212015629,0.26487216353416443,0.3378147482872009,-0.008731134235858917,0.2863140106201172,0.33948850631713867,-0.016355400905013084,0.3038112223148346,0.33938804268836975,-0.02156364731490612,0.23626545071601868,0.3327108919620514,-0.003558737924322486,0.2658526301383972,0.3360823392868042,-0.011647941544651985,0.2876703143119812,0.33877044916152954,-0.018340755254030228,0.30614230036735535,0.3394361138343811,-0.023095201700925827,0.23175370693206787,0.3353598117828369,-0.007827624678611755,0.25889670848846436,0.34206220507621765,-0.015364211983978748,0.2788922190666199,0.344608336687088,-0.01962180808186531,0.29640793800354004,0.3440033197402954,-0.022144882008433342,0.22318953275680542,0.3424191176891327,-0.012773430906236172,0.2422351986169815,0.3540756404399872,-0.018127189949154854,0.25877341628074646,0.3576580286026001,-0.020102374255657196,0.2745930850505829,0.3581339716911316,-0.021402135491371155
b,b,0.45014673471450806,0.8166944980621338,9.58977580012288e-07,0.5345043540000916,0.7704620361328125,-0.06315762549638748,0.5941615104675293,0.6742438077926636,-0.09255349636077881,0.5443626642227173,0.606523334980011,-0.11527913808822632,0.46294474601745605,0.6096104979515076,-0.13857176899909973,0.5495117902755737,0.509932816028595,-0.06247328594326973,0.5467739105224609,0.37296220660209656,-0.10216368734836578,0.5417979955673218,0.284990131855011,-0.1349198818206787,0.5346076488494873,0.2127668857574463,-0.15689407289028168,0.4763014614582062,0.5008280873298645,-0.06082525476813316,0.4768121540546417,0.35208845138549805,-0.09301061183214188,0.47551605105400085,0.25136253237724304,-0.12170295417308807,0.47242963314056396,0.17230993509292603,-0.1398041993379593,0.41375863552093506,0.5153194069862366,-0.0652308538556099,0.41511791944503784,0.3774370849132538,-0.09158258885145187,0.4203053414821625,0.2888008952140808,-0.112952321767807,0.4224066734313965,0.21936658024787903,-0.12520010769367218,0.353767067193985,0.5522364974021912,-0.07631135731935501,0.3570760488510132,0.4436584711074829,-0.09576105326414108,0.36631548404693604,0.3758779764175415,-0.10120640695095062,0.37499240040779114,0.3189234733581543,-0.10292228311300278
project,project,0.6863667964935303,0.5636361837387085,5.954709081379406e-07,0.6662845611572266,0.4713444411754608,-0.05537718906998634,0.5954667329788208,0.3955765962600708,-0.07824433594942093,0.5228877067565918,0.3508860468864441,-0.0943780168890953,0.4522396922111511,0.33201563358306885,-0.11039268970489502,0.4460177719593048,0.4755479693412781,-0.04455987736582756,0.3397570252418518,0.48553547263145447,-0.07350612431764603,0.27068549394607544,0.4965876042842865,-0.09868848323822021,0.21636758744716644,0.5084770321846008,-0.11634177714586258,0.4368949234485626,0.5398421287536621,-0.03663872182369232,0.3184717297554016,0.5487666130065918,-0.06179478392004967,0.2415199726819992,0.5527514815330505,-0.08587604761123657,0.18180403113365173,0.5549951791763306,-0.10279515385627747,0.4477764964103699,0.5998257398605347,-0.034770164638757706,0.3315170705318451,0.6026672124862671,-0.06014620140194893,0.2590218186378479,0.6004518866539001,-0.08082333207130432,0.20146755874156952,0.5981965661048889,-0.09391467273235321,0.47681400179862976,0.6569889187812805,-0.037544235587120056,0.38515472412109375,0.6607487201690674,-0.06433702260255814,0.3245466947555542,0.6597933769226074,-0.07910992950201035,0.27197694778442383,0.6566999554634094,-0.0867772027850151
8,8,0.43238088488578796,0.770082414150238,3.1920089327286405e-07,0.5002384185791016,0.7682096362113953,-0.056432291865348816,0.5498148798942566,0.7114450335502625,-0.08841220289468765,0.5457154512405396,0.6518264412879944,-0.11187098175287247,0.5106325149536133,0.608097493648529,-0.13347288966178894,0.5644174814224243,0.5697168111801147,-0.06138253211975098,0.6043464541435242,0.4755903482437134,-0.10374420136213303,0.6330418586730957,0.3976570665836334,-0.13337774574756622,0.65012127161026,0.33623257279396057,-0.1541527658700943,0.497520387172699,0.5478941798210144,-0.06039858236908913,0.5236644148826599,0.4664379060268402,-0.12990155816078186,0.515236496925354,0.5065203905105591,-0.1549343466758728,0.5052925944328308,0.5525465607643127,-0.15485213696956635,0.43140724301338196,0.5442967414855957,-0.06634198129177094,0.44034910202026367,0.4408133327960968,-0.11508022993803024,0.4374915361404419,0.37437424063682556,-0.12782031297683716,0.432626336812973,0.3214240074157715,-0.12844891846179962,0.3622089624404907,0.5606070160865784,-0.07644838094711304,0.34283775091171265,0.46767643094062805,-0.10749246925115585,0.3296128809452057,0.4079781770706177,-0.11179310828447342,0.3165099024772644,0.3472403883934021,-0.11112026125192642
no,no,0.4465729594230652,0.6771723628044128,-2.444380697852466e-07,0.5121417045593262,0.6524705290794373,-0.05690339580178261,0.5405927896499634,0.591825008392334,-0.08653298765420914,0.5173236131668091,0.5126699805259705,-0.11398149281740189,0.4954177439212799,0.4481741786003113,-0.1382393091917038,0.6187681555747986,0.4677067995071411,-0.020072724670171738,0.6364425420761108,0.400046169757843,-0.07793540507555008,0.5999104976654053,0.38740941882133484,-0.12206950038671494,0.5624006986618042,0.4030677378177643,-0.14415095746517181,0.5417137145996094,0.44967058300971985,-0.02156909368932247,0.5519349575042725,0.3467085659503937,-0.08183656632900238,0.52344810962677,0.3707190155982971,-0.11513189226388931,0.5096049308776855,0.4110163152217865,-0.12147258222103119,0.465189665555954,0.4636918306350708,-0.03324739634990692,0.4632791578769684,0.41874393820762634,-0.1094459816813469,0.45080164074897766,0.49210652709007263,-0.12578696012496948,0.4525245428085327,0.5482332706451416,-0.11333111673593521,0.39367032051086426,0.5016822218894958,-0.04810569807887077,0.39586156606674194,0.46852660179138184,-0.10982275009155273,0.3940088748931885,0.5277166962623596,-0.11195872724056244,0.4019409418106079,0.5782874226570129,-0.09610319882631302
