# predicted,target,WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z
0,6,0.21440528333187103,0.224991112947464,-5.166155858660204e-08,0.23312045633792877,0.19879956543445587,-0.023264262825250626,0.2634062170982361,0.1570924073457718,-0.04697084054350853,0.3005770444869995,0.12493283301591873,-0.06768882274627686,0.3267706036567688,0.10951350629329681,-0.08670607209205627,0.2256188690662384,0.11223916709423065,-0.05047159641981125,0.31085294485092163,0.10416340082883835,-0.0809297040104866,0.31599855422973633,0.12180104851722717,-0.09910688549280167,0.30088409781455994,0.13000530004501343,-0.11317264288663864,0.22256174683570862,0.11502188444137573,-0.0540066622197628,0.3101852834224701,0.10487591475248337,-0.08434654027223587,0.3108193874359131,0.12655270099639893,-0.0930984765291214,0.2960037589073181,0.13228750228881836,-0.09969627112150192,0.22846056520938873,0.1265418380498886,-0.0587410070002079,0.3127717971801758,0.12025218456983566,-0.08218873292207718,0.31139475107192993,0.13986164331436157,-0.07797326147556305,0.29314008355140686,0.14467541873455048,-0.07564602047204971,0.24018767476081848,0.14388330280780792,-0.0659140795469284,0.30834895372390747,0.14333797991275787,-0.08241486549377441,0.3109338879585266,0.15946605801582336,-0.08151800185441971,0.2975131571292877,0.16405107080936432,-0.08095259219408035
a,a,0.3354472219944,0.6485382914543152,-6.575496627192479e-07,0.48112916946411133,0.6222907900810242,-0.03037361428141594,0.5816513299942017,0.45636045932769775,-0.024660633876919746,0.5871593952178955,0.3088759183883667,-0.01827857457101345,0.5538476705551147,0.22311124205589294,-0.007583176717162132,0.48757845163345337,0.33530688285827637,-0.009757461957633495,0.4706462323665619,0.24222707748413086,-0.07224322110414505,0.4579136073589325,0.33893489837646484,-0.10365878790616989,0.4626615345478058,0.42289838194847107,-0.11447598785161972,0.3776231110095978,0.34932267665863037,-0.017046647146344185,0.36341342329978943,0.2532159686088562,-0.09381429851055145,0.3717840313911438,0.386648952960968,-0.11407006531953812,0.3831533193588257,0.4786156415939331,-0.10730848461389542,0.29411041736602783,0.3858867585659027,-0.033512890338897705,0.2747471034526825,0.30714577436447144,-0.11799227446317673,0.29955971240997314,0.43678614497184753,-0.106874980032444,0.3180430233478546,0.5194947719573975,-0.07595366984605789,0.22477728128433228,0.43324288725852966,-0.050779007375240326,0.20211386680603027,0.3707760274410248,-0.11239583045244217,0.2123066782951355,0.4577629566192627,-0.1026616021990776,0.22697487473487854,0.5128352642059326,-0.07928526401519775
yes,whats up,0.8824759721755981,0.5646748542785645,5.021804554417031e-07,0.8581706881523132,0.5589069128036499,-0.05071642994880676,0.8331447839736938,0.5638628602027893,-0.08058203011751175,0.8255383372306824,0.5690912008285522,-0.10585249215364456,0.8235297203063965,0.5734270811080933,-0.13078941404819489,0.8438622951507568,0.6733410358428955,-0.057445693761110306,0.8470602035522461,0.7294723987579346,-0.08497965335845947,0.8508973717689514,0.7654721736907959,-0.10475680977106094,0.854143500328064,0.7929362654685974,-0.11707603931427002,0.8749838471412659,0.6804969310760498,-0.04875379800796509,0.8778814673423767,0.7385091185569763,-0.07536612451076508,0.8826621174812317,0.7740165591239929,-0.0945916548371315,0.8862648606300354,0.7982442378997803,-0.10629449039697647,0.9033339619636536,0.6757786273956299,-0.04392306134104729,0.9118094444274902,0.7168927788734436,-0.07191822677850723,0.9245242476463318,0.7119367122650146,-0.08427732437849045,0.9321098923683167,0.6975846886634827,-0.08715157955884933,0.9288582801818848,0.6630731821060181,-0.04322095215320587,0.9388157725334167,0.6924838423728943,-0.06451571732759476,0.9470482468605042,0.6912165880203247,-0.07019933313131332,0.9505218267440796,0.680595874786377,-0.07027974724769592
project,good,0.33844828605651855,0.8463245034217834,6.021015508395067e-08,0.3068084418773651,0.840221107006073,0.0014733592979609966,0.26759135723114014,0.8360869288444519,-0.0028876846190541983,0.23598612844944,0.8353866338729858,-0.007905221544206142,0.21065206825733185,0.838519275188446,-0.014494828879833221,0.25644829869270325,0.8282139301300049,-0.018545107915997505,0.2116323709487915,0.8325526118278503,-0.03344356641173363,0.18015451729297638,0.8400588631629944,-0.04361022263765335,0.15570543706417084,0.849348783493042,-0.050331614911556244,0.2592253088951111,0.8342918157577515,-0.02754654735326767,0.2100287228822708,0.8368043303489685,-0.04129273071885109,0.17795073986053467,0.8438335657119751,-0.04994514212012291,0.15200486779212952,0.8525576591491699,-0.05623304098844528,0.2667691111564636,0.845582127571106,-0.03567975014448166,0.2211436927318573,0.8474079966545105,-0.04731416329741478,0.19201530516147614,0.8519603610038757,-0.05268869176506996,0.16835826635360718,0.8569374680519104,-0.05669904872775078,0.27761316299438477,0.8612325191497803,-0.04313165321946144,0.2466099113225937,0.8615899085998535,-0.05374927446246147,0.22584427893161774,0.86305171251297,-0.056785717606544495,0.20805922150611877,0.865015983581543,-0.05855875089764595
good,good,0.6188943386077881,0.6454136967658997,8.202053436434653e-07,0.6720258593559265,0.5569316148757935,-0.06591321527957916,0.6850577592849731,0.4462677538394928,-0.1018238365650177,0.6879943609237671,0.35807254910469055,-0.1305699497461319,0.6919770240783691,0.284687340259552,-0.15848895907402039,0.4752037227153778,0.4028142988681793,-0.06452177464962006,0.38111186027526855,0.32867681980133057,-0.10435458272695541,0.3192462921142578,0.2871548533439636,-0.13682197034358978,0.2673080563545227,0.25384029746055603,-0.15865224599838257,0.4230385720729828,0.4492053687572479,-0.05808314308524132,0.32307830452919006,0.36789724230766296,-0.09114544838666916,0.2570136785507202,0.3158248960971832,-0.11876464635133743,0.20528168976306915,0.2757824957370758,-0.13759522140026093,0.39282259345054626,0.5051580667495728,-0.05823420360684395,0.2989434599876404,0.4261886477470398,-0.08795033395290375,0.24366119503974915,0.3764232397079468,-0.10711419582366943,0.19934745132923126,0.33738088607788086,-0.11827150732278824,0.38086652755737305,0.5724371075630188,-0.06446824967861176,0.30529505014419556,0.5119917392730713,-0.0893147885799408,0.26377373933792114,0.4720161259174347,-0.09738557785749435,0.22976499795913696,0.43622153997421265,-0.10014357417821884
5,4,0.5644116401672363,0.8003858327865601,1.8917593251899234e-06,0.6622270345687866,0.7804733514785767,-0.09021104127168655,0.7248449921607971,0.7122871279716492,-0.14962424337863922,0.6732204556465149,0.6344729661941528,-0.19489562511444092,0.5832647681236267,0.5952693819999695,-0.2428271323442459,0.7315782308578491,0.5221060514450073,-0.14371857047080994,0.8103452920913696,0.3585503101348877,-0.2134767472743988,0.8485085368156433,0.24512678384780884,-0.2591044306755066,0.8742414116859436,0.153611958026886,-0.28843191266059875,0.6227846741676331,0.48869168758392334,-0.13907426595687866,0.6704680919647217,0.31892120838165283,-0.19609734416007996,0.6817469596862793,0.19610220193862915,-0.2360832840204239,0.6896645426750183,0.09688746929168701,-0.26474180817604065,0.5179603695869446,0.5086259245872498,-0.14081309735774994,0.5048828125,0.35281574726104736,-0.1978045105934143,0.4901912212371826,0.24164645373821259,-0.24148941040039062,0.4797388017177582,0.15695762634277344,-0.2707793712615967,0.4173473119735718,0.5668330788612366,-0.14758913218975067,0.35389870405197144,0.45303091406822205,-0.20275889337062836,0.30760911107063293,0.372178316116333,-0.23381736874580383,0.27447330951690674,0.30214542150497437,-0.2536015212535858
3,3,0.6687668561935425,0.7151194214820862,1.268504092877265e-06,0.733458936214447,0.6681538224220276,-0.04371483996510506,0.7708597183227539,0.5733385682106018,-0.06068403273820877,0.8128992915153503,0.5013110637664795,-0.0777457132935524,0.8653637170791626,0.46045804023742676,-0.0952991470694542,0.685904860496521,0.48020032048225403,-0.037321608513593674,0.6819472908973694,0.37004852294921875,-0.07516974955797195,0.6804540157318115,0.2959590554237366,-0.09643669426441193,0.6822861433029175,0.23666009306907654,-0.10604631155729294,0.6223763823509216,0.486602783203125,-0.03906695917248726,0.5936267971992493,0.3687705397605896,-0.0805644690990448,0.5785820484161377,0.29009711742401123,-0.10261521488428116,0.569832444190979,0.22599688172340393,-0.10760590434074402,0.5722633600234985,0.520656406879425,-0.045490894466638565,0.5344274640083313,0.46651482582092285,-0.1108497604727745,0.5529831647872925,0.5296813249588013,-0.12077636271715164,0.5760787129402161,0.5836777091026306,-0.10357820987701416,0.538501501083374,0.5728294849395752,-0.05413002520799637,0.5073055028915405,0.5508419275283813,-0.10494687408208847,0.5269935131072998,0.5872325897216797,-0.10396096855401993,0.5505937933921814,0.6204404830932617,-0.08636012673377991
5,4,0.3830949366092682,0.8473389148712158,5.892596846024389e-07,0.5298036336898804,0.8568242192268372,-0.058967944234609604,0.6067361235618591,0.8009967803955078,-0.09192048758268356,0.5468966960906982,0.7149049639701843,-0.11860670149326324,0.4484158158302307,0.6661545634269714,-0.15396825969219208,0.6214616894721985,0.5788676738739014,-0.12123489379882812,0.7023270130157471,0.4060803949832916,-0.16970294713974,0.7365598678588867,0.29379910230636597,-0.20407381653785706,0.7677796483039856,0.2018088698387146,-0.23264417052268982,0.5023987889289856,0.5495991706848145,-0.13155744969844818,0.5206260085105896,0.3329025208950043,-0.18353894352912903,0.5114380121231079,0.1986730992794037,-0.23119491338729858,0.5075962543487549,0.10379183292388916,-0.2669954001903534,0.39252781867980957,0.5714186429977417,-0.14130878448486328,0.3627626895904541,0.3972603380680084,-0.20589254796504974,0.33174172043800354,0.28260505199432373,-0.25549188256263733,0.3168390989303589,0.19797241687774658,-0.2844790518283844,0.29023638367652893,0.619662880897522,-0.15259850025177002,0.22494778037071228,0.5011797547340393,-0.21250922977924347,0.18534162640571594,0.42108258605003357,-0.23708035051822662,0.16828742623329163,0.3603156507015228,-0.2494526505470276
project,project,0.9378107786178589,0.5221661329269409,5.783626875199843e-07,0.8924310803413391,0.3850328326225281,-0.05117475241422653,0.789263904094696,0.28980910778045654,-0.06801661849021912,0.6883316040039062,0.2337883561849594,-0.08242939412593842,0.6246568560600281,0.17445412278175354,-0.09695939719676971,0.5961431264877319,0.38503605127334595,-0.024225834757089615,0.4520852565765381,0.3766201138496399,-0.056529004126787186,0.3660907745361328,0.38134142756462097,-0.08762261271476746,0.2923356592655182,0.3887093663215637,-0.11050374805927277,0.5844561457633972,0.46320465207099915,-0.026515213772654533,0.4249381124973297,0.45783352851867676,-0.055339980870485306,0.3220387399196625,0.46141132712364197,-0.08719906210899353,0.23765915632247925,0.46660202741622925,-0.11006059497594833,0.5981428623199463,0.5369553565979004,-0.036522720009088516,0.4488587975502014,0.5392698645591736,-0.0669778510928154,0.35349154472351074,0.5369623303413391,-0.09227658808231354,0.27457860112190247,0.5337889790534973,-0.10865525901317596,0.6337878704071045,0.6138402223587036,-0.05219944566488266,0.5175554752349854,0.6216022372245789,-0.08139903098344803,0.44232961535453796,0.6194730997085571,-0.09387282282114029,0.3738821744918823,0.6135644316673279,-0.10056870430707932
bye,bye,0.48454537987709045,0.49611297249794006,1.4770715495160402e-07,0.5849015116691589,0.4533826410770416,-0.03046635538339615,0.6523544788360596,0.35138529539108276,-0.030201295390725136,0.6680859923362732,0.25745099782943726,-0.028159156441688538,0.6548384428024292,0.18193672597408295,-0.027097344398498535,0.5938001275062561,0.28479906916618347,0.002442985540255904,0.5899820923805237,0.225612074136734,-0.01216851081699133,0.5796334743499756,0.19067609310150146,-0.03160545974969864,0.5720032453536987,0.15942077338695526,-0.04767480865120888,0.5263685584068298,0.2775641083717346,0.006168524734675884,0.5151339769363403,0.21579653024673462,-0.0072334762662649155,0.5030731558799744,0.18642865121364594,-0.02771056443452835,0.49737459421157837,0.16060110926628113,-0.04348623380064964,0.4628468453884125,0.28690922260284424,0.0036157111171633005,0.4465402066707611,0.2200937420129776,-0.013258036226034164,0.4327443838119507,0.18415474891662598,-0.02640746347606182,0.4261555075645447,0.1511632800102234,-0.03570620343089104,0.4023512303829193,0.31010204553604126,-0.0020607467740774155,0.38899075984954834,0.24519342184066772,-0.01827884465456009,0.38127100467681885,0.20932835340499878,-0.025396104902029037,0.37902966141700745,0.17725497484207153,-0.029761116951704025
